incident_number,date_time_of_call,animal_type,animal_type_int,latitude,longitude
NA,2019-07-12T13:55:00Z,bird,1,51.45109116,0.059973609
NA,2019-07-12T18:13:00Z,dog,4,51.47547075,-0.092185951
NA,2019-07-12T18:31:00Z,Other,9,51.59952336,-0.367805041
NA,2019-07-13T04:42:00Z,deer,3,51.60321464,0.15848059
NA,2019-07-13T10:23:00Z,cat,2,51.59523302,-0.397012081
NA,2019-07-13T14:27:00Z,cat,2,51.5227894,0.0572475
NA,2019-07-13T19:44:00Z,cat,2,51.39843582,-0.194607594
NA,2019-07-14T19:20:00Z,bird,1,51.63770302,-0.039832067
NA,2019-07-15T10:39:00Z,bird,1,51.6650575,-0.041840514
NA,2019-07-15T10:45:00Z,Other,9,51.44016496,0.029668859
NA,2019-07-15T14:48:00Z,cat,2,51.36891647,-0.100841489
NA,2019-07-16T10:43:00Z,unknown - wild animal,8,51.60080739,-0.24525613
NA,2019-07-16T14:15:00Z,dog,4,51.59668035,-0.121044258
NA,2019-07-16T21:14:00Z,bird,1,51.54607247,-0.073834937
NA,2019-07-17T16:16:00Z,bird,1,51.53616709,0.070545452
NA,2019-07-18T00:40:00Z,cat,2,51.3659992,-0.179787
NA,2019-07-19T08:51:00Z,bird,1,51.49739655,-0.048903422
NA,2019-07-21T17:07:00Z,fox,5,51.50492288,-0.047030385
NA,2019-07-22T13:34:00Z,dog,4,51.40137847,-0.188391999
NA,2019-07-22T18:51:00Z,unknown - wild animal,8,51.55736333,0.066460321
NA,2019-07-25T10:21:00Z,bird,1,51.49795845,-0.139054737
NA,2019-07-25T16:42:00Z,Other,9,51.55540656,-0.045853625
NA,2019-07-25T20:32:00Z,dog,4,51.57019634,-0.314733151
NA,2019-07-29T13:30:00Z,dog,4,51.54537089,-0.107881018
NA,2019-07-29T17:22:00Z,bird,1,51.40985298,-0.300895225
NA,2019-07-29T20:38:00Z,bird,1,51.61658334,-0.275234691
NA,2019-07-30T07:33:00Z,horse,6,51.58948685,0.103146305
NA,2019-07-30T18:51:00Z,bird,1,51.5760985,-0.0302301
NA,2019-08-01T09:38:00Z,cat,2,51.605301,0.23823343
NA,2019-08-02T07:56:00Z,fox,5,51.45407153,-0.300112092
NA,2019-08-02T23:09:00Z,cat,2,51.63543512,0.012748054
NA,2019-08-02T23:49:00Z,dog,4,51.46952091,-0.075651967
NA,2019-08-05T20:41:00Z,cat,2,51.3348919,-0.115069026
NA,2019-08-06T12:04:00Z,cat,2,51.45191773,-0.372341147
NA,2019-08-06T13:21:00Z,fox,5,51.51810301,-0.017436844
NA,2019-08-10T14:07:00Z,cat,2,51.40652,-0.163052
NA,2019-08-13T13:14:00Z,deer,3,51.65515728,-0.04477633
NA,2019-08-14T07:55:00Z,horse,6,51.36651763,-0.285991063
NA,2019-08-15T14:14:00Z,cat,2,51.37316634,-0.084399695
NA,2019-08-16T14:31:00Z,cat,2,51.48561419,-0.08461883
NA,2019-08-17T14:54:00Z,cat,2,51.63687192,-0.13207648
NA,2019-08-18T11:11:00Z,bird,1,51.54272503,-0.016104849
NA,2019-08-18T16:53:00Z,dog,4,51.60219835,0.060623751
NA,2019-08-19T08:05:00Z,deer,3,51.65833379,-0.175066746
NA,2019-08-19T12:25:00Z,cat,2,51.54036629,-0.182087091
NA,2019-08-20T21:22:00Z,cat,2,51.51620754,-0.022693542
NA,2019-08-23T15:35:00Z,dog,4,51.58788915,0.238637414
NA,2019-08-23T19:14:00Z,dog,4,51.49038542,0.023894671
NA,2019-08-24T15:34:00Z,bird,1,51.41317378,-0.312412742
NA,2019-08-24T16:37:00Z,unknown - domestic animal or pet,7,51.55604303,-0.085206906
NA,2019-08-25T10:19:00Z,bird,1,51.6069938,0.0338614
NA,2019-08-25T18:43:00Z,bird,1,51.49440257,-0.098595843
NA,2019-08-29T17:14:00Z,cat,2,51.51571775,-0.01612341
NA,2019-08-30T14:18:00Z,deer,3,51.60027225,-0.078429795
NA,2019-08-30T15:09:00Z,cat,2,51.391452,-0.307782
NA,2019-09-03T21:58:00Z,cat,2,51.56164582,0.071604872
NA,2019-09-03T21:59:00Z,cat,2,51.4109283,-0.139169902
NA,2019-09-04T19:14:00Z,bird,1,51.60793021,0.033885768
NA,2019-09-13T10:54:00Z,cat,2,51.47683546,-0.015380157
NA,2019-09-13T11:47:00Z,cat,2,51.5407158,-0.2023438
NA,2019-09-14T16:58:00Z,cat,2,51.59694033,-0.226057726
NA,2019-09-15T09:43:00Z,cat,2,51.57447567,0.098564267
NA,2019-09-15T17:56:00Z,bird,1,51.474916,-0.253325934
NA,2019-09-15T23:10:00Z,cat,2,51.50357032,-0.009847936
NA,2019-09-17T11:11:00Z,bird,1,51.49513367,-0.255293677
NA,2019-09-18T17:39:00Z,cat,2,51.64547414,-0.046469884
NA,2019-09-20T23:22:00Z,fox,5,51.46601375,-0.077022332
NA,2019-09-22T17:34:00Z,bird,1,51.59047458,-0.412776765
NA,2019-09-23T18:44:00Z,horse,6,51.520078410000004,-0.559730194
NA,2019-09-23T19:57:00Z,cat,2,51.38559988,-0.258418655
NA,2019-09-25T13:07:00Z,horse,6,51.34051479,-0.0902084
NA,2019-09-28T16:29:00Z,dog,4,51.44304372,-0.355754565
NA,2019-09-29T10:38:00Z,Other,9,51.5915511,-0.169663587
NA,2019-09-30T08:26:00Z,dog,4,51.31272161,0.03544197
NA,2019-10-02T06:27:00Z,fox,5,51.48227699,-0.304555772
NA,2019-10-02T12:32:00Z,cat,2,51.58768725,-0.078136739
NA,2019-10-02T22:09:00Z,cat,2,51.48862538,-0.149781226
NA,2019-10-03T10:12:00Z,horse,6,51.63718202,-0.017301322
NA,2019-10-03T13:28:00Z,cat,2,51.58985564,-0.106041221
NA,2019-10-04T16:50:00Z,cat,2,51.46634452,0.187177254
NA,2019-10-06T17:01:00Z,cat,2,51.55002104,0.011930641
NA,2019-10-07T07:23:00Z,fox,5,51.55435678,-0.048785829
NA,2019-10-07T13:05:00Z,bird,1,51.51044841,-0.082130589
NA,2019-10-10T12:38:00Z,fox,5,51.50860098,-0.104759215
NA,2019-10-10T18:52:00Z,cat,2,51.5448467,-0.154348608
NA,2019-10-11T22:30:00Z,cat,2,51.52930038,0.041903814
NA,2019-10-12T19:08:00Z,cat,2,51.50520369,-0.425934777
NA,2019-10-14T07:04:00Z,deer,3,51.44051754,-0.370864564
NA,2019-10-14T14:39:00Z,fox,5,51.45901336,-0.308106819
NA,2019-10-16T09:10:00Z,horse,6,51.46495768,0.200818382
NA,2019-10-16T22:07:00Z,dog,4,51.4902689,0.0594272
NA,2019-10-17T22:05:00Z,bird,1,51.511188,-0.228701
NA,2019-10-19T09:44:00Z,deer,3,51.61976638,0.232809108
NA,2019-10-19T11:57:00Z,dog,4,51.56501966,-0.18897956
NA,2019-10-21T09:47:00Z,deer,3,51.61852424,0.234502487
NA,2019-10-23T12:48:00Z,fox,5,51.5831668,-0.278608387
NA,2019-10-24T18:43:00Z,dog,4,51.5617384,-0.045464073
NA,2019-10-24T23:06:00Z,deer,3,51.60882369,0.225914524
NA,2019-10-25T13:48:00Z,cat,2,51.49842596,-0.217275184
NA,2019-10-25T15:50:00Z,dog,4,51.56805644,0.049460884
NA,2019-10-26T16:19:00Z,dog,4,51.60049797,-0.418984419
NA,2019-10-27T21:42:00Z,dog,4,51.63670725,-0.142905981
NA,2019-11-02T11:11:00Z,fox,5,51.54098264,-0.445989797
NA,2019-11-02T15:28:00Z,cat,2,51.48429172,-0.171157198
NA,2019-11-04T11:59:00Z,fox,5,51.47324474,-0.159488874
NA,2019-11-04T21:31:00Z,fox,5,51.52998601,-0.005018049
NA,2019-11-05T21:46:00Z,cat,2,51.47013579,-0.209947838
NA,2019-11-07T08:03:00Z,deer,3,51.56334005,-0.040585667
NA,2019-11-08T08:20:00Z,fox,5,51.52965787,0.037671653
NA,2019-11-10T09:22:00Z,cat,2,51.49806084,-0.050950467
NA,2019-11-13T19:12:00Z,dog,4,51.56886925,-0.428828149
NA,2019-11-15T12:15:00Z,cat,2,51.51466283,-0.331525757
NA,2019-11-16T17:13:00Z,cat,2,51.5433055,0.013018
NA,2019-11-17T17:04:00Z,fox,5,51.3876747,-0.0654549
NA,2019-11-18T11:56:00Z,dog,4,51.52524433,0.024779439
NA,2019-11-19T14:57:00Z,cat,2,51.54920327,-0.007711702
NA,2019-11-21T11:16:00Z,bird,1,51.37682073,-0.10202979
NA,2019-11-22T09:36:00Z,dog,4,51.59142519,-0.432475748
NA,2019-11-23T20:54:00Z,unknown - domestic animal or pet,7,51.50077925,-0.48231471
NA,2019-11-24T03:12:00Z,dog,4,51.56215901,-0.205911543
NA,2019-11-25T20:26:00Z,cat,2,51.54253233,-0.339316513
NA,2019-11-26T12:59:00Z,bird,1,51.542428,-0.212602
NA,2019-11-26T14:08:00Z,Other,9,51.59807855,-0.210547761
NA,2019-11-28T00:11:00Z,cat,2,51.62776753,-0.270289448
NA,2019-11-29T14:21:00Z,bird,1,51.54767579,-0.074793683
NA,2019-11-29T22:05:00Z,cat,2,51.44119519,0.149892487
NA,2019-11-30T15:05:00Z,bird,1,51.60793628,0.033899537
NA,2019-12-02T20:37:00Z,cat,2,51.53723556,-0.050294111
NA,2019-12-02T23:53:00Z,dog,4,51.41457936,-0.244677733
NA,2019-12-03T14:22:00Z,bird,1,51.51185921,-0.056643913
NA,2019-12-03T16:48:00Z,dog,4,51.42391468,-0.072571332
NA,2019-12-05T19:54:00Z,dog,4,51.58904765,-0.220827324
NA,2019-12-07T23:47:00Z,dog,4,51.50970106,-0.150381176
NA,2019-12-10T11:37:00Z,dog,4,51.50234886,-0.038210013
NA,2019-12-10T11:42:00Z,cat,2,51.42179972,-0.157350473
NA,2019-12-12T14:12:00Z,dog,4,51.48260846,-0.261552199
NA,2019-12-16T16:21:00Z,dog,4,51.49822772,-0.29259438
NA,2019-12-17T17:53:00Z,dog,4,51.45676896,-0.012830778
NA,2019-12-18T14:31:00Z,unknown - wild animal,8,51.49811025,0.157111048
NA,2019-12-23T10:13:00Z,deer,3,51.60439729,0.219895829
NA,2019-12-24T15:58:00Z,bird,1,51.54199323,-0.074351626
NA,2019-12-26T09:28:00Z,horse,6,51.48248069,0.046155386
NA,2019-12-27T09:57:00Z,cat,2,51.46800036,-0.08945448
NA,2019-12-27T12:56:00Z,cat,2,51.56502979,0.062020808
NA,2019-12-28T09:04:00Z,cat,2,51.48657857,0.012459035
NA,2019-12-31T12:00:00Z,bird,1,51.54694229,-0.204087847
NA,2020-01-01T16:02:00Z,fox,5,51.48017239,-0.06339237
NA,2020-01-02T23:26:00Z,dog,4,51.46623119,-0.13938316
NA,2020-01-06T10:34:00Z,bird,1,51.5044353,-0.1144383
NA,2020-01-06T14:34:00Z,Other,9,51.64281072,-0.028328427
NA,2020-01-08T17:19:00Z,cat,2,51.561923,0.220226
NA,2020-01-10T06:24:00Z,deer,3,51.60730241,0.243735362
NA,2020-01-10T12:10:00Z,fox,5,51.53894456,0.124907175
NA,2020-01-20T22:08:00Z,bird,1,51.6071334,0.020119487
NA,2020-01-26T09:03:00Z,cat,2,51.52593836,-0.174209502
NA,2020-01-27T14:09:00Z,bird,1,51.57743031,-0.37159057
NA,2020-01-30T08:36:00Z,dog,4,51.62850853,-0.053557323
NA,2020-02-04T09:29:00Z,dog,4,51.47768691,-3.23235e-4
NA,2020-02-04T11:40:00Z,dog,4,51.49442884,-0.239341441
NA,2020-02-05T14:35:00Z,cat,2,51.42882527,0.06883247
NA,2020-02-06T22:38:00Z,cat,2,51.52468471,0.069328443
NA,2020-02-07T02:29:00Z,deer,3,51.60896296,0.227246831
NA,2020-02-07T20:07:00Z,cat,2,51.51877086,-0.418073254
NA,2020-02-08T14:49:00Z,bird,1,51.53511471,-0.119629116
NA,2020-02-17T10:36:00Z,Other,9,51.4794205,-0.493680449
NA,2020-02-20T10:00:00Z,cat,2,51.56239509,0.113705195
NA,2020-02-22T14:46:00Z,dog,4,51.34967737,-0.052282362
NA,2020-02-23T00:30:00Z,unknown - domestic animal or pet,7,51.4822489,-0.419829877
NA,2020-02-24T10:43:00Z,bird,1,51.61039633,-0.138138672
NA,2020-02-24T13:38:00Z,bird,1,51.61052884,-0.137459137
NA,2020-02-25T20:01:00Z,cat,2,51.4970267,-0.0351255
NA,2020-02-26T14:26:00Z,bird,1,51.60770425,-0.210146868
NA,2020-02-26T14:46:00Z,cat,2,51.3706224,-0.1254905
NA,2020-02-26T16:59:00Z,horse,6,51.61301713,-0.389343819
NA,2020-02-27T13:48:00Z,dog,4,51.50701674,-0.172423089
NA,2020-02-27T19:42:00Z,bird,1,51.44136992,-0.143395436
NA,2020-03-02T10:36:00Z,cat,2,51.55763801,-0.123885212
NA,2020-03-03T14:52:00Z,cat,2,51.61588176,-0.418679326
NA,2020-03-03T18:59:00Z,bird,1,51.40511521,0.016000348
NA,2020-03-03T23:06:00Z,dog,4,51.58737492,-0.436895469
NA,2020-03-04T22:10:00Z,bird,1,51.4929171,-0.266689041
NA,2020-03-06T11:19:00Z,horse,6,51.48875244,-0.370707842
NA,2020-03-06T15:08:00Z,dog,4,51.5902237,-0.01705065
NA,2020-03-06T15:39:00Z,bird,1,51.520767,-0.058065
NA,2020-03-06T18:32:00Z,dog,4,51.41642046,-0.374146883
NA,2020-03-07T14:25:00Z,cat,2,51.54051426,0.149080089
NA,2020-03-11T19:42:00Z,cat,2,51.55582048,-0.39986248
NA,2020-03-12T18:37:00Z,bird,1,51.59106849,-0.070547341
NA,2020-03-13T12:33:00Z,Other,9,51.48300377,-0.440479013
NA,2020-03-13T14:38:00Z,dog,4,51.65541893,-0.176462166
NA,2020-03-13T17:59:00Z,cat,2,51.48359229,0.160097639
NA,2020-03-22T12:46:00Z,cat,2,51.52084141,-0.106586324
NA,2020-03-25T21:46:00Z,cat,2,51.51445476,-0.218113591
NA,2020-03-28T11:03:00Z,cat,2,51.46695123,-0.266308518
NA,2020-03-29T21:57:00Z,cat,2,51.54754397,-0.255632281
NA,2020-03-31T10:31:00Z,dog,4,51.49341598,0.184242054
NA,2020-04-02T04:53:00Z,deer,3,51.60892773,0.238364363
NA,2020-04-05T14:25:00Z,fox,5,51.54862957,-0.400495169
NA,2020-04-09T21:13:00Z,bird,1,51.4480619,0.078685922
NA,2020-04-10T22:15:00Z,cat,2,51.51429877,-0.219762562
NA,2020-04-12T23:43:00Z,cat,2,51.5816581,-0.142268936
NA,2020-04-13T09:07:00Z,horse,6,51.64589788,-0.026059285
NA,2020-04-13T18:54:00Z,bird,1,51.35647295,-0.093498073
NA,2020-04-17T07:16:00Z,horse,6,51.64531072,-0.026997785
NA,2020-04-17T13:37:00Z,cat,2,51.53133896,-0.090805714
NA,2020-04-18T01:05:00Z,bird,1,51.36227589,-0.192270559
NA,2020-04-18T12:41:00Z,dog,4,51.66209188,-0.170424193
NA,2020-04-18T15:45:00Z,cat,2,51.44766632,0.025978125
NA,2020-04-18T21:17:00Z,bird,1,51.4844172,-0.0431001
NA,2020-04-19T16:31:00Z,bird,1,51.46420608,-0.12947421
NA,2020-04-20T19:43:00Z,cat,2,51.62683233,0.008427898
NA,2020-04-22T14:32:00Z,dog,4,51.44847553,0.043002775
NA,2020-04-22T18:01:00Z,bird,1,51.51390645,0.00368577
NA,2020-04-24T10:53:00Z,bird,1,51.3998356,0.097742268
NA,2020-04-24T21:50:00Z,unknown - domestic animal or pet,7,51.52895345,-0.206850051
NA,2020-04-25T10:43:00Z,deer,3,51.55300058,0.202920997
NA,2020-04-28T13:22:00Z,cat,2,51.53057768,-0.048400258
NA,2020-04-29T13:11:00Z,bird,1,51.51209,-0.015381
NA,2020-05-01T05:52:00Z,cat,2,51.51461905,-0.20788451
NA,2020-05-01T18:18:00Z,Other,9,51.59935374,-0.10979562
NA,2020-05-02T15:01:00Z,cat,2,51.4283411,-0.218630976
NA,2020-05-02T16:14:00Z,bird,1,51.5031554,-0.026167988
NA,2020-05-03T12:45:00Z,bird,1,51.5915002,-0.2580573
NA,2020-05-04T13:22:00Z,bird,1,51.40938141,-0.2284358
NA,2020-05-04T17:47:00Z,cat,2,51.55269027,-0.078823198
NA,2020-05-05T13:18:00Z,fox,5,51.48696225,-0.204518893
NA,2020-05-05T21:24:00Z,bird,1,51.43739938,-0.044728203
NA,2020-05-07T03:30:00Z,fox,5,51.48867278,-0.022209928
NA,2020-05-07T10:12:00Z,deer,3,51.31649616,0.061347621
NA,2020-05-08T09:27:00Z,dog,4,51.63005187,-0.06996162
NA,2020-05-08T10:40:00Z,cat,2,51.48445346,-0.043132369
NA,2020-05-08T22:57:00Z,fox,5,51.51925094,0.031725126
NA,2020-05-09T11:30:00Z,deer,3,51.60303151,0.064184605
NA,2020-05-09T12:46:00Z,fox,5,51.66242008,-0.071864639
NA,2020-05-09T13:30:00Z,cat,2,51.42778318,-0.078028608
NA,2020-05-09T15:25:00Z,fox,5,51.54199754,-0.053783141
NA,2020-05-10T23:39:00Z,deer,3,51.67119121,-0.084709875
NA,2020-05-11T09:46:00Z,dog,4,51.5323919,-0.2084392
NA,2020-05-11T13:49:00Z,bird,1,51.3622689,-0.1922752
NA,2020-05-12T16:32:00Z,bird,1,51.6068753,0.060705081
NA,2020-05-15T17:32:00Z,bird,1,51.37608142,0.102486002
NA,2020-05-16T21:38:00Z,cat,2,51.57637588,0.069878142
NA,2020-05-18T16:24:00Z,cat,2,51.40750681,-0.018750773
NA,2020-05-18T17:42:00Z,bird,1,51.47587893,-0.232967857
NA,2020-05-19T13:19:00Z,unknown - wild animal,8,51.46837436,-0.249913982
NA,2020-05-19T15:20:00Z,bird,1,51.46838511,-0.249930391
NA,2020-05-20T14:12:00Z,horse,6,51.64173077,-0.032965558
NA,2020-05-21T11:21:00Z,fox,5,51.37802429,-0.085323417
NA,2020-05-22T18:45:00Z,cat,2,51.37216222,-0.225099599
NA,2020-05-25T10:47:00Z,cat,2,51.48215266,-0.314311692
NA,2020-05-26T07:36:00Z,cat,2,51.53292288,-0.206393217
NA,2020-05-26T14:50:00Z,bird,1,51.62856752,-0.102415538
NA,2020-05-26T19:19:00Z,cat,2,51.56927215,0.081225027
NA,2020-05-27T15:09:00Z,dog,4,51.61327201,-0.234966062
NA,2020-05-27T17:14:00Z,Other,9,51.42738248,-0.331255551
NA,2020-05-28T16:26:00Z,bird,1,51.5084004,-0.2726579
NA,2020-05-30T20:41:00Z,cat,2,51.50526851,-0.198910522
NA,2020-05-31T11:55:00Z,cat,2,51.53900221,-0.089829932
NA,2020-05-31T22:09:00Z,cat,2,51.52155418,0.022743332
NA,2020-05-31T22:12:00Z,cat,2,51.53732914,-0.138636741
NA,2020-05-31T22:17:00Z,fox,5,51.59513877,0.175256893
NA,2020-06-01T12:43:00Z,fox,5,51.66109824,-0.080784413
NA,2020-06-03T12:36:00Z,cat,2,51.46681981,-0.111849653
NA,2020-06-05T11:47:00Z,fox,5,51.55905588,-0.069226694
NA,2020-06-05T17:48:00Z,bird,1,51.65182266,-0.052608347
NA,2020-06-06T22:34:00Z,cat,2,51.5632456,-0.2000631
NA,2020-06-07T17:56:00Z,cat,2,51.61606814,-0.055302254
NA,2020-06-07T18:50:00Z,deer,3,51.58716199,-0.055800753
NA,2020-06-08T16:34:00Z,cat,2,51.4837371,-0.0957146
NA,2020-06-09T09:05:00Z,fox,5,51.60873919,-0.167984857
NA,2020-06-09T09:21:00Z,bird,1,51.5235531,0.0570087
NA,2020-06-09T20:27:00Z,cat,2,51.54721932,0.024948789
NA,2020-06-10T13:56:00Z,dog,4,51.36570811,-0.282855266
NA,2020-06-10T18:07:00Z,fox,5,51.504851,-0.061605
NA,2020-06-11T09:50:00Z,bird,1,51.56008725,0.007377774
NA,2020-06-11T11:14:00Z,bird,1,51.56005038,0.007322219
NA,2020-06-11T12:14:00Z,bird,1,51.46906678,-0.367040108
NA,2020-06-13T06:12:00Z,deer,3,51.44204098,-0.376880188
NA,2020-06-13T16:18:00Z,cat,2,51.59924034,-0.065463959
NA,2020-06-14T21:47:00Z,bird,1,51.33706304,-0.117395736
NA,2020-06-16T16:44:00Z,cat,2,51.52844552,-0.11661291
NA,2020-06-19T15:26:00Z,cat,2,51.52059619,0.07087768
NA,2020-06-19T18:44:00Z,bird,1,51.62006257,-0.331853567
NA,2020-06-19T19:19:00Z,cat,2,51.56651692,-0.184156848
NA,2020-06-20T01:52:00Z,deer,3,51.60902344,0.234396085
NA,2020-06-20T10:26:00Z,horse,6,51.34729652,0.036682467
NA,2020-06-22T10:47:00Z,bird,1,51.59122865,-0.257882362
NA,2020-06-22T10:54:00Z,dog,4,51.61954959,0.013508309
NA,2020-06-22T14:34:00Z,bird,1,51.42119192,-0.20612149
NA,2020-06-23T14:55:00Z,bird,1,51.45538417,0.197195582
NA,2020-06-25T00:12:00Z,bird,1,51.51329058,-0.39043017
NA,2020-06-25T12:22:00Z,unknown - wild animal,8,51.46835668,-0.249878192
NA,2020-06-25T16:03:00Z,cat,2,51.49904727,-0.471025927
NA,2020-06-27T13:03:00Z,fox,5,51.4984963,-0.241562865
NA,2020-06-28T00:14:00Z,deer,3,51.5215762,0.186006381
NA,2020-06-28T03:07:00Z,cat,2,51.4715679,-0.0939317
NA,2020-07-01T10:26:00Z,bird,1,51.53294528,-0.454554687
NA,2020-07-02T18:19:00Z,bird,1,51.65417772,-0.201211907
NA,2020-07-04T19:36:00Z,bird,1,51.557444,-0.28237
NA,2020-07-05T08:04:00Z,cat,2,51.45276174,-0.146865438
NA,2020-07-05T12:34:00Z,cat,2,51.44699956,-0.240101545
NA,2020-07-05T22:47:00Z,fox,5,51.54458945,0.02564682
NA,2020-07-07T11:06:00Z,cat,2,51.48389508,-0.472913454
NA,2020-07-11T01:29:00Z,cat,2,51.46221867,-0.0104889
NA,2020-07-11T17:38:00Z,bird,1,51.4726813,-0.099438613
NA,2020-07-12T10:40:00Z,dog,4,51.51127428,-0.177619736
NA,2020-07-15T15:34:00Z,bird,1,51.51256125,-0.035186381
NA,2020-07-15T18:12:00Z,unknown - wild animal,8,51.58320011,-0.095281254
NA,2020-07-16T11:04:00Z,cat,2,51.51714924,-0.357888532
NA,2020-07-16T20:27:00Z,fox,5,51.43771678,-0.327095673
NA,2020-07-18T08:55:00Z,fox,5,51.54403809,0.053725223
NA,2020-07-19T10:37:00Z,horse,6,51.47254554,0.110690783
NA,2020-07-19T15:44:00Z,bird,1,51.51323109,-0.006749358
NA,2020-07-22T18:55:00Z,cat,2,51.44438022,-0.152622368
NA,2020-07-24T18:35:00Z,bird,1,51.38071039,-0.245099915
NA,2020-07-25T19:34:00Z,dog,4,51.51863743,-0.036049569
NA,2020-07-27T02:43:00Z,cat,2,51.4548035,-0.192912333
NA,2020-07-28T11:11:00Z,cat,2,51.37264938,-0.088947382
NA,2020-07-28T19:02:00Z,cat,2,51.5176278,-0.161939285
NA,2020-07-29T02:23:00Z,fox,5,51.53971004,0.07049203
NA,2020-07-29T12:13:00Z,cat,2,51.46508989,-0.127021537
NA,2020-07-30T12:26:00Z,bird,1,51.48659534,-0.092658881
NA,2020-07-31T10:12:00Z,bird,1,51.4865993,-0.0921685
NA,2020-07-31T13:33:00Z,bird,1,51.37220731,-0.101823279
NA,2020-07-31T13:41:00Z,bird,1,51.4865993,-0.0921685
NA,2020-08-01T13:17:00Z,cat,2,51.42816374,-0.082562444
NA,2020-08-01T18:26:00Z,bird,1,51.39464478,0.111820702
NA,2020-08-01T22:33:00Z,cat,2,51.56729265,0.092790251
NA,2020-08-03T12:22:00Z,fox,5,51.46739635,-0.184707255
NA,2020-08-03T16:13:00Z,cat,2,51.48969643,-0.316452401
NA,2020-08-05T15:07:00Z,dog,4,51.53098116,-0.048323841
NA,2020-08-05T16:39:00Z,cat,2,51.39501881,0.044091722
NA,2020-08-05T18:35:00Z,dog,4,51.41483118,-0.343437209
NA,2020-08-06T00:21:00Z,cat,2,51.3780175,-0.1114712
NA,2020-08-08T16:17:00Z,cat,2,51.47834359,-0.342776716
NA,2020-08-09T08:53:00Z,cat,2,51.5464038,0.0346155
NA,2020-08-09T10:50:00Z,cat,2,51.64937066,-0.175951503
NA,2020-08-09T14:47:00Z,bird,1,51.41317842,-0.305090726
NA,2020-08-10T22:30:00Z,fox,5,51.48042181,-0.01662415
NA,2020-08-11T10:25:00Z,dog,4,51.55214404,-0.265704221
NA,2020-08-12T15:34:00Z,bird,1,51.5049621,-0.4257716
NA,2020-08-12T20:57:00Z,dog,4,51.54091393,0.214893796
NA,2020-08-13T11:44:00Z,dog,4,51.37468409,-0.141127695
NA,2020-08-13T21:54:00Z,cat,2,51.51525218,0.049403064
NA,2020-08-14T01:42:00Z,fox,5,51.41849983,-0.235000202
NA,2020-08-15T11:31:00Z,cat,2,51.37781487,-0.018658248
NA,2020-08-15T13:35:00Z,cat,2,51.59465355,-0.151937188
NA,2020-08-15T18:02:00Z,bird,1,51.49615258,-0.248056535
NA,2020-08-15T21:47:00Z,cat,2,51.54889953,-0.267269994
NA,2020-08-18T12:05:00Z,bird,1,51.52619068,-0.216414315
NA,2020-08-20T06:36:00Z,cat,2,51.58468523,-0.336002973
NA,2020-08-21T13:08:00Z,horse,6,51.59894989,0.184313658
NA,2020-08-21T17:21:00Z,cat,2,51.55505942,-0.139848459
NA,2020-08-22T17:45:00Z,bird,1,51.5864334,-0.00260358
NA,2020-08-22T18:56:00Z,bird,1,51.40398032,0.018659324
NA,2020-08-23T13:55:00Z,cat,2,51.601133,-0.02291845
NA,2020-08-25T15:57:00Z,cat,2,51.51463833,-0.13738072
NA,2020-08-26T10:58:00Z,dog,4,51.48786109,-0.124327096
NA,2020-08-27T08:42:00Z,cat,2,51.48793482,0.001383886
NA,2020-08-27T12:48:00Z,Other,9,51.4920077,0.069996
NA,2020-08-27T12:58:00Z,cat,2,51.4259268,0.104385019
NA,2020-08-29T00:34:00Z,cat,2,51.54084933,0.026685099
NA,2020-08-29T08:26:00Z,cat,2,51.61417604,-0.139456588
NA,2020-08-29T19:45:00Z,bird,1,51.62171417,-0.086877076
NA,2020-08-29T23:19:00Z,deer,3,51.66698944,-0.020477727
NA,2020-09-01T09:55:00Z,cat,2,51.44469887,-0.180281899
NA,2020-09-01T16:21:00Z,dog,4,51.48690382,-0.486622004
NA,2020-09-04T11:28:00Z,cat,2,51.46051897,-0.182039847
NA,2020-09-04T20:03:00Z,bird,1,51.47200436,-0.284401956
NA,2020-09-04T20:10:00Z,cat,2,51.52392268,0.104654497
NA,2020-09-06T18:26:00Z,bird,1,51.55352819,-0.200424134
NA,2020-09-09T08:05:00Z,fox,5,51.54770713,0.197788967
NA,2020-09-10T18:50:00Z,bird,1,51.51599284,-0.21724415
NA,2020-09-12T00:06:00Z,cat,2,51.59925778,0.027831522
NA,2020-09-12T13:24:00Z,bird,1,51.51604003,-0.217338857
NA,2020-09-13T11:28:00Z,Other,9,51.49093009,-0.438068603
NA,2020-09-13T12:07:00Z,dog,4,51.51135251,-0.213182067
NA,2020-09-13T13:53:00Z,cat,2,51.60416326,0.07003494
NA,2020-09-18T19:16:00Z,horse,6,51.64212673,-0.031071584
NA,2020-09-20T17:58:00Z,bird,1,51.4704103,-0.321543335
NA,2020-09-22T07:41:00Z,dog,4,51.45475637,-0.195172828
NA,2020-09-22T08:09:00Z,fox,5,51.4587713,-0.3815225
NA,2020-09-24T17:18:00Z,cat,2,51.53208226,0.049485937
NA,2020-09-25T19:56:00Z,cat,2,51.39981962,-0.135269269
NA,2020-09-27T15:38:00Z,cat,2,51.56890101,-0.120585567
NA,2020-09-27T16:54:00Z,fox,5,51.4942282,-0.0614625
NA,2020-09-28T15:32:00Z,bird,1,51.58651728,-0.002742098
NA,2020-09-30T19:03:00Z,bird,1,51.46179941,-0.480361843
NA,2020-10-01T18:29:00Z,cat,2,51.60498289,-0.174212308
